sku_num,sku_pos,sku_erp,product_name,pos_erp_link_source,store_id,channel,units_net,revenue_mxn,cost_mxn,margin_mxn,margin_pct,margin_mxn_if_price_includes_iva,sale_lines_below_cost,sale_lines
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T003,fisico,42.0,13767.99,8888.08,4879.91,35.44,2980.88,0,31
27,CN-00027,ERP-PROV-MX-027-B,Latte Bebidas,explicito,T031,fisico,34.0,3039.4,1091.96,1947.44,64.07,1528.21,0,26
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T020,fisico,38.0,30302.31,17544.54,12757.77,42.1,8578.14,0,23
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T038,fisico,14.0,3590.32,2721.7,868.62,24.19,373.4,0,13
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,T032,fisico,35.0,5660.5,2678.87,2981.63,52.67,2200.87,0,23
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,ECOMMERCE,ecommerce,421.0,237700.14,100054.0,137646.14,57.91,104859.91,0,317
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,ECOMMERCE,ecommerce,400.0,262510.91,115750.69,146760.22,55.91,110551.82,0,296
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,ECOMMERCE,ecommerce,379.0,135358.21,90129.04,45229.17,33.41,26559.07,0,292
47,CN-00047,ERP-PROV-MX-047-B,Filtros Mercancia,explicito,ECOMMERCE,ecommerce,389.0,201419.81,124560.1,76859.71,38.16,49077.67,0,293
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,ECOMMERCE,ecommerce,370.0,41951.42,24122.57,17828.85,42.5,12042.44,0,291
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T039,fisico,40.0,25116.2,11631.23,13484.97,53.69,10020.67,0,27
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T025,fisico,39.0,3319.41,1195.75,2123.66,63.98,1665.81,0,25
60,CN-00060,ERP-PROV-MX-060-A,Espresso Cafe Grano,explicito,T009,fisico,48.0,9313.29,6059.38,3253.91,34.94,1969.32,0,33
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T029,fisico,45.0,3832.58,2386.95,1445.63,37.72,917.0,0,25
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T029,fisico,30.0,2970.36,1956.38,1013.98,34.14,604.28,0,20
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T008,fisico,49.0,4125.62,1512.59,2613.03,63.34,2043.98,0,27
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T028,fisico,59.0,18595.84,11082.61,7513.23,40.4,4948.29,0,38
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T032,fisico,49.0,12332.63,8471.95,3860.68,31.3,2159.63,0,32
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,T014,fisico,38.0,6087.94,2896.67,3191.27,52.42,2351.55,0,26
22,CN-00022,ERP-PROV-MX-022-A,Ensalada Comida Caliente,explicito,T015,fisico,34.0,5750.81,3267.0,2483.81,43.19,1690.59,0,25
26,CN-00026,ERP-PROV-MX-026-A,Premium Cafe Molido,inferido,T015,fisico,39.0,6079.78,3461.67,2618.11,43.06,1779.52,0,30
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T032,fisico,62.0,1529.19,584.07,945.12,61.81,734.2,0,36
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T024,fisico,61.0,37785.06,19120.26,18664.8,49.4,13453.07,0,38
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T021,fisico,51.0,27298.65,11810.42,15488.23,56.74,11722.9,0,36
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T021,fisico,36.0,3063.25,1980.69,1082.56,35.34,660.04,0,26
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T039,fisico,48.0,7573.19,3838.78,3734.41,49.31,2689.83,0,34
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T008,fisico,42.0,1035.47,395.35,640.12,61.82,497.3,0,28
22,CN-00022,ERP-PROV-MX-022-A,Ensalada Comida Caliente,explicito,T029,fisico,32.0,5438.24,3071.7,2366.54,43.52,1616.44,0,23
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T001,fisico,51.0,27673.1,12008.42,15664.68,56.61,11847.7,0,34
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T031,fisico,53.0,4463.48,1641.16,2822.32,63.23,2206.67,0,38
26,CN-00026,ERP-PROV-MX-026-A,Premium Cafe Molido,inferido,T018,fisico,41.0,6392.62,3622.17,2770.45,43.34,1888.71,0,32
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T022,fisico,51.0,32056.66,15905.12,16151.54,50.38,11729.93,0,37
15,CN-00015,ERP-PROV-MX-015-D,Especial Cafe Molido,explicito,T022,fisico,52.0,18931.03,24658.5,-5727.47,-30.25,-8338.65,38,38
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T030,fisico,47.0,29389.06,14402.6,14986.46,50.99,10932.8,0,33
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T013,fisico,43.0,13990.77,9161.05,4829.72,34.52,2899.96,0,28
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T035,fisico,52.0,16850.81,11088.62,5762.19,34.2,3437.94,0,36
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T001,fisico,31.0,7704.18,5286.91,2417.27,31.38,1354.62,0,22
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T017,fisico,44.0,4365.97,2873.43,1492.54,34.19,890.34,0,33
22,CN-00022,ERP-PROV-MX-022-A,Ensalada Comida Caliente,explicito,T002,fisico,63.0,10764.8,6060.61,4704.19,43.7,3219.39,0,38
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T039,fisico,49.0,6894.53,4574.09,2320.44,33.66,1369.47,0,30
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T028,fisico,32.0,10371.7,6847.3,3524.4,33.98,2093.82,0,20
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T021,fisico,57.0,4832.22,1748.12,3084.1,63.82,2417.59,0,35
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T023,fisico,56.0,4710.81,1718.43,2992.38,63.52,2342.61,0,34
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T024,fisico,30.0,9434.2,5681.75,3752.45,39.77,2451.18,0,24
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,T008,fisico,51.0,8263.51,3892.75,4370.76,52.89,3230.97,0,31
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T011,fisico,40.0,1151.61,536.39,615.22,53.42,456.38,0,29
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T006,fisico,43.0,16466.3,8905.95,7560.35,45.91,5289.14,0,29
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T025,fisico,44.0,1712.32,677.15,1035.17,60.45,798.99,0,33
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T026,fisico,36.0,1409.97,557.76,852.21,60.44,657.73,0,24
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T034,fisico,44.0,2533.83,919.83,1614.0,63.7,1264.51,0,33
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T025,fisico,49.0,1404.78,652.13,752.65,53.58,558.89,0,32
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T004,fisico,41.0,11110.39,6019.66,5090.73,45.82,3558.26,0,27
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T016,fisico,58.0,14655.46,11617.85,3037.61,20.73,1016.17,0,35
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T030,fisico,33.0,8913.3,4867.9,4045.4,45.39,2815.98,0,23
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T016,fisico,50.0,1425.74,674.89,750.85,52.66,554.2,0,33
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T037,fisico,41.0,11163.27,6008.19,5155.08,46.18,3615.32,0,26
21,CN-00021,ERP-PROV-MX-021-A,Concha Panaderia,inferido,T004,fisico,45.0,1157.52,514.57,642.95,55.55,483.29,0,28
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T029,fisico,47.0,4734.56,2239.71,2494.85,52.69,1841.81,0,33
21,CN-00021,ERP-PROV-MX-021-A,Concha Panaderia,inferido,T037,fisico,24.0,623.82,274.09,349.73,56.06,263.69,0,19
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T010,fisico,66.0,2581.78,1019.8,1561.98,60.5,1205.87,0,35
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T005,fisico,35.0,13199.36,8304.89,4894.47,37.08,3073.87,0,22
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T039,fisico,42.0,16370.51,8583.3,7787.21,47.57,5529.21,0,28
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T009,fisico,30.0,1592.58,514.54,1078.04,67.69,858.37,0,27
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T001,fisico,63.0,2467.76,974.17,1493.59,60.52,1153.21,0,41
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T030,fisico,35.0,1868.27,600.66,1267.61,67.85,1009.92,0,26
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T024,fisico,47.0,4071.37,2032.07,2039.3,50.09,1477.73,0,36
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T031,fisico,39.0,31049.18,18080.12,12969.06,41.77,8686.41,0,27
8,CN-00008,ERP-PROV-MX-008-C,Empanada Panaderia,explicito,T006,fisico,47.0,1803.01,991.67,811.34,45.0,562.65,0,30
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T007,fisico,45.0,16964.3,10591.05,6373.25,37.57,4033.35,0,32
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T011,fisico,41.0,8404.33,4201.17,4203.16,50.01,3043.94,0,27
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T007,fisico,36.0,1040.72,476.25,564.47,54.24,420.92,0,25
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T017,fisico,74.0,3941.67,1273.32,2668.35,67.7,2124.67,0,41
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T002,fisico,42.0,25812.12,11198.81,14613.31,56.61,11053.02,0,29
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T003,fisico,35.0,13633.51,7250.16,6383.35,46.82,4502.87,0,25
52,CN-00052,ERP-PROV-MX-052-C,Americano Cafe Molido,explicito,T023,fisico,69.0,11653.21,7801.33,3851.88,33.05,2244.54,0,41
8,CN-00008,ERP-PROV-MX-008-C,Empanada Panaderia,explicito,T005,fisico,56.0,2153.42,1183.74,969.68,45.03,672.66,0,39
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T011,fisico,41.0,12034.11,6763.35,5270.76,43.8,3610.88,0,24
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T037,fisico,49.0,10934.21,6125.38,4808.83,43.98,3300.66,0,37
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T017,fisico,49.0,12423.97,8838.24,3585.73,28.86,1872.08,0,34
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T003,fisico,42.0,22453.38,9789.62,12663.76,56.4,9566.74,0,27
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T035,fisico,41.0,12098.04,6764.43,5333.61,44.09,3664.91,0,27
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T007,fisico,41.0,3189.02,1806.52,1382.5,43.35,942.64,0,28
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T022,fisico,53.0,15713.34,8756.79,6956.55,44.27,4789.19,0,29
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T010,fisico,30.0,3946.29,5038.5,-1092.21,-27.68,-1636.53,21,21
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T037,fisico,49.0,14508.36,8104.22,6404.14,44.14,4402.99,0,33
57,CN-00057,ERP-PROV-MX-057-C,Premium Cafe Grano,explicito,T020,fisico,26.0,4732.46,2343.57,2388.89,50.48,1736.14,0,24
51,CN-00051,ERP-PROV-MX-051-C,Termo Mercancia,explicito,T028,fisico,41.0,20041.53,9649.93,10391.6,51.85,7627.25,0,30
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T013,fisico,55.0,13992.57,9891.98,4100.59,29.31,2170.58,0,39
57,CN-00057,ERP-PROV-MX-057-C,Premium Cafe Grano,explicito,T006,fisico,61.0,11436.8,5516.54,5920.26,51.77,4342.77,0,34
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T016,fisico,32.0,16816.62,7480.16,9336.46,55.52,7016.93,0,24
14,CN-00014,ERP-PROV-MX-014-D,Descafeinado Cafe Grano,explicito,T037,fisico,45.0,15455.37,9629.01,5826.36,37.7,3694.58,0,33
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T032,fisico,41.0,12045.07,6725.19,5319.88,44.17,3658.49,0,28
14,CN-00014,ERP-PROV-MX-014-D,Descafeinado Cafe Grano,explicito,T002,fisico,48.0,16643.72,10192.91,6450.81,38.76,4155.12,0,33
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T008,fisico,36.0,19292.08,8436.56,10855.52,56.27,8194.54,0,25
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T033,fisico,39.0,5214.76,6598.03,-1383.27,-26.53,-2102.55,30,30
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T014,fisico,21.0,1619.71,932.39,687.32,42.43,463.91,0,19
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T010,fisico,23.0,6855.39,3820.21,3035.18,44.27,2089.61,0,20
67,CN-00067,ERP-PROV-MX-067-C,Premium Cafe Molido,explicito,T026,fisico,25.0,7438.57,4083.25,3355.32,45.11,2329.31,0,19
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T003,fisico,47.0,11978.54,8467.52,3511.02,29.31,1858.81,0,27
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T011,fisico,34.0,2913.89,1464.53,1449.36,49.74,1047.44,0,24
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T025,fisico,44.0,16070.84,8557.72,7513.12,46.75,5296.45,0,33
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T003,fisico,62.0,5657.12,2553.75,3103.37,54.86,2323.08,0,33
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T013,fisico,36.0,3159.69,1232.1,1927.59,61.01,1491.77,0,25
30,CN-00030,ERP-PROV-MX-030-C,Molinillo Mercancia,explicito,T033,fisico,63.0,14249.79,7014.77,7235.02,50.77,5269.53,0,30
57,CN-00057,ERP-PROV-MX-057-C,Premium Cafe Grano,explicito,T035,fisico,43.0,7997.49,3922.81,4074.68,50.95,2971.58,0,31
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T040,fisico,59.0,8161.21,4633.07,3528.14,43.23,2402.46,0,35
12,CN-00012,ERP-PROV-MX-012-B,Sándwich Comida Caliente,explicito,T017,fisico,20.0,2642.08,1166.53,1475.55,55.85,1111.13,0,24
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T003,fisico,50.0,33941.79,13193.24,20748.55,61.13,16066.92,0,36
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T032,fisico,49.0,3803.3,2168.82,1634.48,42.98,1109.89,0,32
51,CN-00051,ERP-PROV-MX-051-C,Termo Mercancia,explicito,T026,fisico,44.0,21380.23,10208.41,11171.82,52.25,8222.82,0,32
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T037,fisico,52.0,8532.38,3876.8,4655.58,54.56,3478.7,0,36
14,CN-00014,ERP-PROV-MX-014-D,Descafeinado Cafe Grano,explicito,T024,fisico,33.0,11334.41,7100.14,4234.27,37.36,2670.9,0,25
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T019,fisico,42.0,9448.41,5154.43,4293.98,45.45,2990.75,0,25
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T011,fisico,46.0,3555.58,2022.67,1532.91,43.11,1042.49,0,31
5,CN-00005,ERP-PROV-MX-005-C,Croissant Panaderia,explicito,T020,fisico,53.0,1078.33,689.45,388.88,36.06,240.14,0,36
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T003,fisico,45.0,28009.34,13068.36,14940.98,53.34,11077.62,0,25
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T006,fisico,45.0,27823.4,13593.14,14230.26,51.14,10392.55,0,26
21,CN-00021,ERP-PROV-MX-021-A,Concha Panaderia,inferido,T013,fisico,55.0,1409.52,631.59,777.93,55.19,583.51,0,38
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T001,fisico,50.0,2419.02,792.42,1626.6,67.24,1292.94,0,32
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,T017,fisico,51.0,17275.95,12024.96,5250.99,30.39,2868.1,0,28
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T018,fisico,28.0,3904.5,2637.35,1267.15,32.45,728.6,0,26
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T020,fisico,36.0,890.76,342.09,548.67,61.6,425.81,0,25
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T024,fisico,58.0,14394.27,9880.81,4513.46,31.36,2528.04,0,34
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T003,fisico,43.0,15441.27,7499.72,7941.55,51.43,5811.72,0,32
21,CN-00021,ERP-PROV-MX-021-A,Concha Panaderia,inferido,T002,fisico,38.0,979.61,433.75,545.86,55.72,410.74,0,30
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,T038,fisico,37.0,12581.48,8801.28,3780.2,30.05,2044.82,0,33
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T012,fisico,52.0,4027.08,1406.28,2620.8,65.08,2065.34,0,29
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T001,fisico,46.0,1125.02,435.72,689.3,61.27,534.12,0,31
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T029,fisico,32.0,7999.43,5507.45,2491.98,31.15,1388.61,0,26
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T033,fisico,51.0,5032.26,3330.76,1701.5,33.81,1007.4,0,29
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T005,fisico,46.0,16566.15,8113.85,8452.3,51.02,6167.31,0,39
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T004,fisico,29.0,7327.77,4969.49,2358.28,32.18,1347.55,0,22
15,CN-00015,ERP-PROV-MX-015-D,Especial Cafe Molido,explicito,T019,fisico,59.0,21370.63,27897.62,-6526.99,-30.54,-9474.66,41,41
18,CN-00018,ERP-PROV-MX-018-A,Tradicional Cafe Molido,explicito,T030,fisico,50.0,11810.65,6510.42,5300.23,44.88,3671.17,0,33
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T008,fisico,61.0,1740.79,825.36,915.43,52.59,675.32,0,35
17,CN-00017,ERP-PROV-MX-017-B,Quiche Comida Caliente,explicito,T007,fisico,53.0,8600.17,4239.15,4361.02,50.71,3174.79,0,38
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T039,fisico,48.0,2577.97,819.72,1758.25,68.2,1402.67,0,30
8,CN-00008,ERP-PROV-MX-008-C,Empanada Panaderia,explicito,T013,fisico,37.0,1445.81,779.63,666.18,46.08,466.76,0,29
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T038,fisico,62.0,1762.76,823.64,939.12,53.28,695.98,0,35
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T008,fisico,40.0,8108.58,4104.17,4004.41,49.38,2885.99,0,24
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T040,fisico,52.0,20026.43,10495.61,9530.82,47.59,6768.55,0,37
12,CN-00012,ERP-PROV-MX-012-B,Sándwich Comida Caliente,explicito,T001,fisico,52.0,6940.19,2966.75,3973.44,57.25,3016.17,0,35
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T033,fisico,38.0,3313.15,1643.24,1669.91,50.4,1212.92,0,30
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T032,fisico,40.0,1145.66,540.04,605.62,52.86,447.6,0,32
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T037,fisico,45.0,3882.3,1947.64,1934.66,49.83,1399.17,0,32
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T003,fisico,37.0,3699.14,1764.27,1934.87,52.31,1424.64,0,23
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T016,fisico,30.0,1169.36,467.07,702.29,60.06,541.0,0,26
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T035,fisico,37.0,2130.17,767.12,1363.05,63.99,1069.23,0,27
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T024,fisico,46.0,7585.55,3444.74,4140.81,54.59,3094.53,0,32
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T016,fisico,48.0,4242.22,1639.03,2603.19,61.36,2018.06,0,28
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T034,fisico,42.0,3830.81,1717.07,2113.74,55.18,1585.35,0,31
54,CN-00054,ERP-PROV-MX-054-B,Espresso Cafe Molido,explicito,T027,fisico,30.0,3449.54,1715.18,1734.36,50.28,1258.56,0,29
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T018,fisico,63.0,16650.2,9871.1,6779.1,40.71,4482.52,0,48
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T017,fisico,57.0,30254.77,13431.69,16823.08,55.6,12650.01,0,44
54,CN-00054,ERP-PROV-MX-054-B,Espresso Cafe Molido,explicito,T001,fisico,52.0,5946.66,2990.5,2956.16,49.71,2135.93,0,34
6,CN-00006,ERP-PROV-MX-006-C,Estándar Cafe Grano,inferido,T031,fisico,66.0,13116.04,7045.73,6070.31,46.28,4261.2,0,43
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T002,fisico,58.0,8051.3,4537.79,3513.51,43.64,2402.99,0,25
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T001,fisico,45.0,6264.19,3523.04,2741.15,43.76,1877.12,0,36
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T004,fisico,49.0,33926.71,13019.92,20906.79,61.62,16227.24,0,32
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T027,fisico,49.0,3855.37,2176.41,1678.96,43.55,1147.18,0,33
30,CN-00030,ERP-PROV-MX-030-C,Molinillo Mercancia,explicito,T036,fisico,46.0,10346.96,5111.7,5235.26,50.6,3808.09,0,30
43,CN-00043,ERP-PROV-MX-043-A,Filtros Mercancia,explicito,T011,fisico,27.0,4987.25,2383.43,2603.82,52.21,1915.92,0,23
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T036,fisico,32.0,8189.98,5752.0,2437.98,29.77,1308.33,0,24
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,T027,fisico,30.0,3292.41,1951.88,1340.53,40.72,886.4,0,25
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T005,fisico,52.0,4025.31,2314.0,1711.31,42.51,1156.09,0,39
60,CN-00060,ERP-PROV-MX-060-A,Espresso Cafe Grano,explicito,T040,fisico,35.0,6846.54,4396.6,2449.94,35.78,1505.59,0,28
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T004,fisico,48.0,2308.81,755.34,1553.47,67.28,1235.01,0,31
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T001,fisico,52.0,8197.48,4131.98,4065.5,49.59,2934.81,0,33
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T032,fisico,48.0,7600.14,3855.18,3744.96,49.27,2696.66,0,30
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T014,fisico,56.0,17540.23,10468.05,7072.18,40.32,4652.84,0,30
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T009,fisico,49.0,3773.32,1333.81,2439.51,64.65,1919.05,0,34
17,CN-00017,ERP-PROV-MX-017-B,Quiche Comida Caliente,explicito,T015,fisico,70.0,11326.87,5587.77,5739.1,50.67,4176.77,0,39
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T038,fisico,38.0,2218.93,791.92,1427.01,64.31,1120.95,0,23
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T034,fisico,27.0,10125.93,6476.26,3649.67,36.04,2252.99,0,20
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T024,fisico,49.0,1396.83,671.14,725.69,51.95,533.02,0,32
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T025,fisico,21.0,5521.71,3051.5,2470.21,44.74,1708.59,0,29
56,CN-00056,ERP-PROV-MX-056-C,Empanada Panaderia,explicito,T023,fisico,44.0,714.51,348.32,366.19,51.25,267.64,0,27
47,CN-00047,ERP-PROV-MX-047-B,Filtros Mercancia,explicito,T008,fisico,33.0,16344.04,10451.97,5892.07,36.05,3637.72,0,24
17,CN-00017,ERP-PROV-MX-017-B,Quiche Comida Caliente,explicito,T023,fisico,54.0,8829.62,4303.67,4525.95,51.26,3308.07,0,39
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T008,fisico,43.0,2318.69,737.65,1581.04,68.19,1261.22,0,30
